schooldbn,address,borough,zip,house_number,street_name,latitude,longitude,xCoordinate,yCoordinate,communityDistrict
03MAVN,"820 COLUMBUS AVENUE, MANHATTAN, NY 10025",manhattan,10025,820,COLUMBUS AVENUE,40.795506,-73.965603,0993774,0229103,107
03MAVO,"60 WEST 117 STREET, MANHATTAN, NY 10026",manhattan,10026,60,WEST 117 STREET,40.802263,-73.948172,0998599,0231567,110
03MAVQ,"243 WEST 64 STREET, MANHATTAN, NY 10023",manhattan,10023,243,WEST 64 STREET,40.774214,-73.986937,0987868,0221344,107
03MAVR,"1 WEST 112 STREET, MANHATTAN, NY 10026",manhattan,10026,1,WEST 112 STREET,40.798159,-73.948363,0998547,0230072,110
03MAZI,"125 WEST 109TH STREET, NEW YORK, NY 10025",manhattan,10025,125,WEST 109TH STREET,40.801565,-73.962367,0994669,0231311,107
03MAZN,"114 WEST 91 STREET, MANHATTAN, NY 10024",manhattan,10024,114,WEST 91 STREET,40.789999,-73.970644,0992379,0227096,107
03MBBG,"15 MT MORRIS PARK WEST, MANHATTAN, NY 10027",manhattan,10027,15,MT MORRIS PARK WEST,40.804852,-73.945511,0999335,0232511,110
03MBGS,"206 WEST 64TH STREET, NEW YORK, NY 10023",manhattan,10023,206,WEST 64TH STREET,40.773624,-73.985584,0988243,0221129,107
03MBJU,"80 WEST END AVENUE, MANHATTAN, NY 10023",manhattan,10023,80,WEST END AVENUE,40.774239,-73.988522,0987429,0221353,107
03MBKK,"711 AMSTERDAM AVE, MANHATTAN, NY 10025",manhattan,10025,711,AMSTERDAM AVE,40.793032,-73.971097,0992253,0228201,107
03MBKR,"270 WEST 84 STREET, MANHATTAN, NY 10024",manhattan,10024,270,WEST 84 STREET,40.787335,-73.978286,0990263,0226125,107
03MBMI,"101 WEST 85 STREET, MANHATTAN, NY 10024",manhattan,10024,101,WEST 85 STREET,40.785992,-73.973094,0991701,0225636,107
03MBMJ,"168 AMSTERDAM AVENUE, MANHATTAN, NY 10023",manhattan,10023,168,AMSTERDAM AVENUE,40.775718,-73.983763,0988747,0221892,107
03MBNG,"435 CENTRAL PARK WEST, MANHATTAN, NY 10025",manhattan,10025,435,CENTRAL PARK WEST,40.796474,-73.961189,0994996,0229456,107
03MBWS,"2094 FREDERICK DOUGLASS BOULEVARD, MANHATTAN, NY 10026",manhattan,10026,2094,FREDERICK DOUGLASS BOULEVARD,40.802689,-73.95662,0996260,0231721,110
03MBWT,"41 WEST 117 STREET, MANHATTAN, NY 10026",manhattan,10026,41,WEST 117 STREET,40.802136,-73.947828,0998694,0231521,110
03MBXQ,"103 WEST 96 STREET, MANHATTAN, NY 10025",manhattan,10025,103,WEST 96 STREET,40.793061,-73.967991,0993113,0228212,107
03MBZW,"620 AMSTERDAM AVENUE, MANHATTAN, NY 10024",manhattan,10024,620,AMSTERDAM AVENUE,40.790342,-73.973088,0991702,0227221,107
03MCAE,"667 COLUMBUS AVE, MANHATTAN, NY 11222",manhattan,11222,667,COLUMBUS AVE,40.790835,-73.968978,0992840,0227401,107
03MCDS,"253 WEST 72 STREET, MANHATTAN, NY 10023",manhattan,10023,253,WEST 72 STREET,40.77933,-73.983311,0988872,0223208,107
03MCDU,"100A WEST 89 STREET, MANHATTAN, NY 10024",manhattan,10024,100A,WEST 89 STREET,40.788594,-73.971197,0992226,0226584,107
03MCDW,"816 AMSTERDAM AVENUE, MANHATTAN, NY 10025",manhattan,10025,816,AMSTERDAM AVENUE,40.7965,-73.968593,0992946,0229465,107
03MCEC,"425 FREEDOM PLACE SOUTH, MANHATTAN, NY 10069",manhattan,10069,425,FREEDOM PLACE SOUTH,40.774143,-73.990075,0986999,0221318,107
04F166,"222 E 104TH ST, MANHATTAN, NY 10029",manhattan,10029,222,E 104TH ST,40.789956,-73.944956,0999492,0227084,111
04F676,"1660 MADISON AVE, MANHATTAN, NY 10029",manhattan,10029,1660,MADISON AVE,40.796457,-73.947439,0998803,0229452,111
04F678,"50 E 106TH ST, MANHATTAN, NY 10029",manhattan,10029,50,E 106TH ST,40.793419,-73.949089,0998347,0228345,111
04G026,"1365 5TH AVE, MANHATTAN, NY 10029",manhattan,10029,1365,5TH AVE,40.798815,-73.947799,0998703,0230311,111
04G412,"230 E 115TH ST, MANHATTAN, NY 10029",manhattan,10029,230,E 115TH ST,40.796689,-73.939208,1001082,0229538,111
04G465,"1735 MADISON AVE, MANHATTAN, NY 10029",manhattan,10029,1735,MADISON AVE,40.798937,-73.945602,0999311,0230356,111
04G641,"173 E 111TH ST, MANHATTAN, NY 10029",manhattan,10029,173,E 111TH ST,40.795149,-73.943244,0999965,0228976,111
04G724,"1695 MADISON AVE, MANHATTAN, NY 11222",manhattan,11222,1695,MADISON AVE,40.797494,-73.946655,0999020,0229830,111
04G855,"307 E 101ST ST, MANHATTAN, NY 10029",manhattan,10029,307,E 101ST ST,40.787332,-73.944489,0999622,0226128,111
04G950,"2130 FIRST AVENUE, MANHATTAN, NY 10029",manhattan,10029,2130,FIRST AVENUE,40.791957,-73.938349,1001321,0227814,111
04G961,"111 E 100TH ST, MANHATTAN, NY 10029",manhattan,10029,111,E 100TH ST,40.788883,-73.95011,0998065,0226692,111
04M007,"160 EAST 120 STREET, MANHATTAN, NY 10035",manhattan,10035,160,EAST 120 STREET,40.801007,-73.939349,1001042,0231111,111
04M012,"240 EAST 109 STREET, MANHATTAN, NY 10029",manhattan,10029,240,EAST 109 STREET,40.79307,-73.942303,1000226,0228219,111
04M037,"2351 FIRST AVENUE, MANHATTAN, NY 10035",manhattan,10035,2351,FIRST AVENUE,40.798884,-73.933319,1002712,0230339,111
04M038,"232 EAST 103 STREET, MANHATTAN, NY 10029",manhattan,10029,232,EAST 103 STREET,40.788952,-73.944538,0999608,0226718,111
04M057,"176 EAST 115 STREET, MANHATTAN, NY 10029",manhattan,10029,176,EAST 115 STREET,40.797577,-73.94128,1000508,0229861,111
04M072,"131 EAST 104 STREET, MANHATTAN, NY 10029",manhattan,10029,131,EAST 104 STREET,40.791179,-73.947776,0998711,0227529,111
04M083,"219 EAST 109 STREET, MANHATTAN, NY 10029",manhattan,10029,219,EAST 109 STREET,40.793194,-73.942548,1000158,0228264,111
04M096,"216 EAST 120 STREET, MANHATTAN, NY 10035",manhattan,10035,216,EAST 120 STREET,40.800256,-73.937558,1001538,0230838,111
04M102,"315 EAST 113 STREET, MANHATTAN, NY 10029",manhattan,10029,315,EAST 113 STREET,40.794869,-73.938711,1001220,0228875,111
04M108,"1615 MADISON AVENUE, MANHATTAN, NY 10029",manhattan,10029,1615,MADISON AVENUE,40.795146,-73.948368,0998546,0228974,111
04M112,"535 EAST 119 STREET, MANHATTAN, NY 10035",manhattan,10035,535,EAST 119 STREET,40.796668,-73.930966,1003364,0229532,111
04M146,"421 EAST 106 STREET, MANHATTAN, NY 10029",manhattan,10029,421,EAST 106 STREET,40.789295,-73.939262,1001069,0226844,111
04M155,"319 EAST 117 STREET, MANHATTAN, NY 10035",manhattan,10035,319,EAST 117 STREET,40.797302,-73.936365,1001869,0229762,111
04M171,"19 EAST 103 STREET, MANHATTAN, NY 10029",manhattan,10029,19,EAST 103 STREET,40.792122,-73.951961,0997552,0227872,111
04M182,"219 EAST 109 STREET, MANHATTAN, NY 10029",manhattan,10029,219,EAST 109 STREET,40.793194,-73.942548,1000158,0228264,111
04M375,"141 EAST 111 STREET, MANHATTAN, NY 10029",manhattan,10029,141,EAST 111 STREET,40.79564,-73.94441,0999642,0229155,111
04M497,"1573 MADISON AVENUE, MANHATTAN, NY 10029",manhattan,10029,1573,MADISON AVENUE,40.793763,-73.949381,0998266,0228470,111
04M964,"433 EAST 100 STREET, MANHATTAN, NY 10029",manhattan,10029,433,EAST 100 STREET,40.785258,-73.941526,1000443,0225373,111
04MAON,"1829 LEXINGTON AVENUE, MANHATTAN, NY 10029",manhattan,10029,1829,LEXINGTON AVENUE,40.796762,-73.942968,1000041,0229564,111
04MAPH,"215 EAST 106 STREET, MANHATTAN, NY 10029",manhattan,10029,215,EAST 106 STREET,40.791312,-73.944041,0999745,0227578,111
04MAPP,"1475 PARK AVENUE, NEW YORK, NY 10029",manhattan,10029,1475,PARK AVENUE,40.794047,-73.947066,0998907,0228574,111
04MAPW,"237 EAST104 STREET, MANHATTAN, NY 10029",manhattan,10029,237,EAST104 STREET,40.789687,-73.944267,0999683,0226986,111
04MAQT,"1565 MADISON AVENUE, MANHATTAN, NY 10029",manhattan,10029,1565,MADISON AVENUE,40.793315,-73.94971,0998175,0228307,111
04MAVX,"2081 SECOND AVENUE, MANHATTAN, NY 10029",manhattan,10029,2081,SECOND AVENUE,40.791371,-73.941907,1000336,0227600,111
04MAWD,"345 EAST101 STREET, MANHATTAN, NY 10029",manhattan,10029,345,EAST101 STREET,40.787019,-73.943742,0999829,0226014,111
04MAWG,"440 EAST116 STREET, MANHATTAN, NY 10029",manhattan,10029,440,EAST116 STREET,40.795402,-73.934005,1002523,0229070,111
04MAWH,"30 EAST111 STREET, MANHATTAN, NY 10029",manhattan,10029,30,EAST111 STREET,40.797069,-73.947832,0998694,0229675,111
04MAWI,"302-306 EAST 111TH STREET, MANHATTAN, NY 10029",manhattan,10029,302-306,EAST 111TH STREET,40.793689,-73.939825,1000912,0228445,111
04MAZT,"2090 FIRST AVENUE, MANHATTAN, NY 10029",manhattan,10029,2090,FIRST AVENUE,40.790999,-73.939047,1001128,0227465,111
04MBKF,"2205 3 AVENUE, MANHATTAN, NY 10035",manhattan,10035,2205,3 AVENUE,40.800649,-73.938031,1001407,0230981,111
04MBVD,"2211 FIRST AVENUE, MANHATTAN, NY 10029",manhattan,10029,2211,FIRST AVENUE,40.794511,-73.936509,1001830,0228745,111
04MCBQ,"325 EAST 101 STREET, MANHATTAN, NY 10029",manhattan,10029,325,EAST 101 STREET,40.787181,-73.944132,0999721,0226073,111
05F137,"200 W 148TH ST, MANHATTAN, NY 10039",manhattan,10039,200,W 148TH ST,40.823765,-73.938164,1001364,0239403,110
05F167,"550 W 125TH ST, MANHATTAN, NY 10027",manhattan,10027,550,W 125TH ST,40.814362,-73.957147,0996112,0235974,109
05F370,"2 W 129TH ST, MANHATTAN, NY 10027",manhattan,10027,2,W 129TH ST,40.808994,-73.940512,1000718,0234021,110
05F371,"2660 8TH AVE, MANHATTAN, NY 10030",manhattan,10030,2660,8TH AVE,40.820469,-73.943637,0999850,0238201,110
05F505,"2235 5TH AVE, MANHATTAN, NY 10037",manhattan,10037,2235,5TH AVE,40.813241,-73.93726,1001617,0235569,111
05F514,"2232 SEVENTH AVE, MANHATTAN, NY 10027",manhattan,10027,2232,SEVENTH AVE,40.813095,-73.945331,0999383,0235514,110
05F550,"504 W 134TH ST, MANHATTAN, NY 10031",manhattan,10031,504,W 134TH ST,40.818406,-73.953152,0997217,0237448,109
05F635,"560 MALCOLM X BLVD, MANHATTAN, NY 10037",manhattan,10037,560,MALCOLM X BLVD,40.816237,-73.939288,1001055,0236660,110
05F872,"550 W 125TH ST, MANHATTAN, NY 10027",manhattan,10027,550,W 125TH ST,40.814362,-73.957147,0996112,0235974,109
05F960,"375 W 126TH ST, MANHATTAN, NY 10027",manhattan,10027,375,W 126TH ST,40.811756,-73.952817,0997311,0235025,109
05F971,"50 W 139TH ST, MANHATTAN, NY 10037",manhattan,10037,50,W 139TH ST,40.816102,-73.937658,1001506,0236611,110
05G264,"78-80 E 127TH ST, MANHATTAN, NY 10035",manhattan,10035,78-80,E 127TH ST,40.806663,-73.938841,1001181,0233172,111
05G406,"2480 8TH AVE, MANHATTAN, NY 10027",manhattan,10027,2480,8TH AVE,40.814943,-73.94767,0998735,0236187,110
05G439,"2430 7TH AVE, MANHATTAN, NY 10030",manhattan,10030,2430,7TH AVE,40.819545,-73.940618,1000686,0237865,110
05G517,"1315 AMSTERDAM AVE, MANHATTAN, NY 10027",manhattan,10027,1315,AMSTERDAM AVE,40.812647,-73.95679,0996211,0235349,109
05G602,"114 W 143RD ST, MANHATTAN, NY 10030",manhattan,10030,114,W 143RD ST,40.819497,-73.938042,1001399,0237848,110
05G690,"602 W 135TH STREET, MANHATTAN, NY 11222",manhattan,11222,602,W 135TH STREET,40.820304,-73.955582,0996544,0238139,109
05G722,"221 E 124TH ST, MANHATTAN, NY 11222",manhattan,11222,221,E 124TH ST,40.802764,-73.935652,1002065,0231752,111
05G812,"310 W 143RD ST, MANHATTAN, NY 10030",manhattan,10030,310,W 143RD ST,40.821646,-73.943131,0999990,0238630,110
05G942,"236 W 149TH ST, MANHATTAN, NY 10039",manhattan,10039,236,W 149TH ST,40.824688,-73.938435,1001289,0239739,110
05L002,"22 EAST 128TH STREET, MANHATTAN, NY 10035",manhattan,10035,22,EAST 128TH STREET,40.807987,-73.940061,1000843,0233654,111
05M030,"144-176 EAST 128 STREET, MANHATTAN, NY 10035",manhattan,10035,144-176,EAST 128 STREET,40.805964,-73.935201,1002189,0232918,111
05M036,"123 MORNINGSIDE DRIVE, MANHATTAN, NY 10027",manhattan,10027,123,MORNINGSIDE DRIVE,40.81027,-73.957482,0996020,0234483,109
05M046,"2987 FREDERICK DOUGLASS BOULEVARD, MANHATTAN, NY 10039",manhattan,10039,2987,FREDERICK DOUGLASS BOULEVARD,40.831317,-73.9357,1002044,0242155,110
05M092,"222 WEST 134 STREET, MANHATTAN, NY 10030",manhattan,10030,222,WEST 134 STREET,40.815016,-73.945123,0999440,0236214,110
05M123,"301 WEST 140 STREET, MANHATTAN, NY 10030",manhattan,10030,301,WEST 140 STREET,40.819767,-73.944433,0999630,0237945,110
05M125,"425 WEST 123 STREET, MANHATTAN, NY 10027",manhattan,10027,425,WEST 123 STREET,40.810431,-73.955809,0996483,0234542,109
05M129,"425 WEST 130 STREET, MANHATTAN, NY 10027",manhattan,10027,425,WEST 130 STREET,40.814637,-73.951912,0997561,0236075,109
05M133,"2121 5 AVENUE, MANHATTAN, NY 10037",manhattan,10037,2121,5 AVENUE,40.809672,-73.939872,1000895,0234268,111
05M154,"250 WEST 127 STREET, MANHATTAN, NY 10027",manhattan,10027,250,WEST 127 STREET,40.810928,-73.948938,0998385,0234724,110
05M161,"499 WEST 133 STREET, MANHATTAN, NY 10027",manhattan,10027,499,WEST 133 STREET,40.81755,-73.953041,0997248,0237136,109
05M175,"175 WEST 134 STREET, MANHATTAN, NY 10030",manhattan,10030,175,WEST 134 STREET,40.814422,-73.943664,0999844,0235998,110
05M194,"244 WEST 144 STREET, MANHATTAN, NY 10030",manhattan,10030,244,WEST 144 STREET,40.821425,-73.940674,1000670,0238550,110
05M197,"2230 5 AVENUE, MANHATTAN, NY 10037",manhattan,10037,2230,5 AVENUE,40.813184,-73.937322,1001600,0235548,110
05M200,"2589 7 AVENUE, MANHATTAN, NY 10039",manhattan,10039,2589,7 AVENUE,40.824495,-73.936997,1001687,0239669,110
05M318,"276 WEST 151ST STREET, MANHATTAN, NY 10039",manhattan,10039,276,WEST 151ST STREET,40.826126,-73.937982,1001414,0240263,110
05M517,"168 MORNINGSIDE AVENUE, MANHATTAN, NY 10027",manhattan,10027,168,MORNINGSIDE AVENUE,40.81242,-73.953315,0997173,0235267,109
05MALF,"159-30 HARLEM RIVER DRIVE, MANHATTAN, NY 10039",manhattan,10039,159-30,HARLEM RIVER DRIVE,40.833115,-73.935445,1002114,0242810,110
05MANK,"301B WEST 130 STREET, MANHATTAN, NY 10027",manhattan,10027,301B,WEST 130 STREET,40.813442,-73.948979,0998373,0235640,110
05MARD,"1299 AMSTERDAM AVENUE, MANHATTAN, NY 10027",manhattan,10027,1299,AMSTERDAM AVENUE,40.811919,-73.957318,0996065,0235084,109
05MASA,"2322 THIRD AVENUE, MANHATTAN, NY 10035",manhattan,10035,2322,THIRD AVENUE,40.804465,-73.93526,1002173,0232372,111
05MATI,"1957 PARK AVENUE, MANHATTAN, NY 10037",manhattan,10037,1957,PARK AVENUE,40.809338,-73.935913,1001991,0234147,111
05MAWJ,"381 LENOX AVENUE, MANHATTAN, NY 10027",manhattan,10027,381,LENOX AVENUE,40.810572,-73.943964,0999762,0234595,110
05MAWM,"1841 PARK AVENUE, NEW YORK, NY 10035",manhattan,10035,1841,PARK AVENUE,40.80582,-73.938463,1001286,0232865,111
05MAWW,"3301 BROADWAY, MANHATTAN, NY 10031",manhattan,10031,3301,BROADWAY,40.818822,-73.95602,0996423,0237599,109
05MAWX,"236 WEST 129 STREET, MANHATTAN, NY 10027",manhattan,10027,236,WEST 129 STREET,40.811811,-73.947207,0998864,0235046,110
05MAWZ,"3240 BROADWAY, MANHATTAN, NY 10027",manhattan,10027,3240,BROADWAY,40.816951,-73.957365,0996051,0236917,109
05MAXC,"249 WEST 144 STREET, MANHATTAN, NY 10030",manhattan,10030,249,WEST 144 STREET,40.821596,-73.941035,1000570,0238612,110
05MBAJ,"25 WEST132 STREET, MANHATTAN, NY 10037",manhattan,10037,25,WEST132 STREET,40.811289,-73.940029,1000851,0234857,110
05MBFX,"300 WEST 145 STREET, MANHATTAN, NY 10039",manhattan,10039,300,WEST 145 STREET,40.822892,-73.942071,1000283,0239084,110
05MBND,"2185 ADAM CLAYTON POWELL JR BLVD, MANHATTAN, NY 10027",manhattan,10027,2185,ADAM CLAYTON POWELL JR BLVD,40.81164,-73.946369,0999096,0234984,110
05MBTO,"224 WEST 152 STREET, MANHATTAN, NY 10039",manhattan,10039,224,WEST 152 STREET,40.826421,-73.936756,1001753,0240371,110
05MBVK,"119 CONVENT AVENUE, MANHATTAN, NY 10031",manhattan,10031,119,CONVENT AVENUE,40.817399,-73.952127,0997501,0237081,109
05MBWU,"410 SAINT NICHOLAS AVENUE, MANHATTAN, NY 10027",manhattan,10027,410,SAINT NICHOLAS AVENUE,40.814112,-73.949604,0998200,0235884,110
05MBZS,"258 WEST 153RD STREET, MANHATTAN, NY 10039",manhattan,10039,258,WEST 153RD STREET,40.82739,-73.937135,1001648,0240724,110
06F014,"610 W 139TH ST, MANHATTAN, NY 10031",manhattan,10031,610,W 139TH ST,40.823117,-73.95437,0996879,0239164,109
06F040,"83 POST AVE, MANHATTAN, NY 10034",manhattan,10034,83,POST AVE,40.863908,-73.921778,1005886,0254032,112
06F045,"101 AUDUBON AVE, MANHATTAN, NY 10032",manhattan,10032,101,AUDUBON AVE,40.841918,-73.937305,1001597,0246017,112
06F060,"111 WADSWORTH AVE, MANHATTAN, NY 10033",manhattan,10033,111,WADSWORTH AVE,40.848209,-73.936139,1001918,0248309,112
06F078,"607 W 190TH ST, MANHATTAN, NY 10040",manhattan,10040,607,W 190TH ST,40.855045,-73.929948,1003629,0250801,112
06F086,"1370 ST NICHOLAS AVE, MANHATTAN, NY 10033",manhattan,10033,1370,ST NICHOLAS AVE,40.847771,-73.934853,1002274,0248150,112
06F088,"547 W 186TH ST, MANHATTAN, NY 10033",manhattan,10033,547,W 186TH ST,40.851957,-73.930461,1003488,0249676,112
06F089,"1 SICKLES ST, MANHATTAN, NY 10040",manhattan,10040,1,SICKLES ST,40.860277,-73.926996,1004444,0252708,112
06F091,"508 W 139TH ST, MANHATTAN, NY 10031",manhattan,10031,508,W 139TH ST,40.821647,-73.950873,0997847,0238629,109
06F102,"1 SICKLES ST, MANHATTAN, NY 10040",manhattan,10040,1,SICKLES ST,40.860277,-73.926996,1004444,0252708,112
06F115,"549 ISHAM ST, MANHATTAN, NY 10034",manhattan,10034,549,ISHAM ST,40.867029,-73.919045,1006641,0255170,112
06F123,"57 COOPER ST, MANHATTAN, NY 10034",manhattan,10034,57,COOPER ST,40.868061,-73.922916,1005570,0255545,112
06F140,"248 WADSWORTH AVE, MANHATTAN, NY 10033",manhattan,10033,248,WADSWORTH AVE,40.85256,-73.932987,1002789,0249895,112
06F145,"96 WADSWORTH TERRACE, MANHATTAN, NY 10040",manhattan,10040,96,WADSWORTH TERRACE,40.857271,-73.929974,1003621,0251612,112
06F149,"736 W 173RD ST, MANHATTAN, NY 10032",manhattan,10032,736,W 173RD ST,40.845719,-73.941375,1000470,0247401,112
06F160,"13-19 CUMMING ST, MANHATTAN, NY 10034",manhattan,10034,13-19,CUMMING ST,40.866444,-73.926248,1004649,0254955,112
06F165,"562 W 190TH ST, MANHATTAN, NY 10040",manhattan,10040,562,W 190TH ST,40.854566,-73.928856,1003931,0250627,112
06F176,"89 THAYER ST, MANHATTAN, NY 10040",manhattan,10040,89,THAYER ST,40.864213,-73.927537,1004293,0254142,112
06F177,"1365 SAINT NICHOLAS AVE, MANHATTAN, NY 10033",manhattan,10033,1365,SAINT NICHOLAS AVE,40.84778,-73.934871,1002269,0248153,112
06F178,"111 WADSWORTH AVE, MANHATTAN, NY 10033",manhattan,10033,111,WADSWORTH AVE,40.848209,-73.936139,1001918,0248309,112
06F181,"736 W 181ST ST, MANHATTAN, NY 10033",manhattan,10033,736,W 181ST ST,40.850682,-73.937528,1001533,0249210,112
06F184,"870 ST NICHOLAS AVE, MANHATTAN, NY 10032",manhattan,10032,870,ST NICHOLAS AVE,40.829649,-73.941852,1000342,0241546,109
06F190,"30-36 SICKLES ST, MANHATTAN, NY 10040",manhattan,10040,30-36,SICKLES ST,40.861296,-73.927757,1004233,0253079,112
06F214,"15 WADSWORTH AVE, MANHATTAN, NY 10033",manhattan,10033,15,WADSWORTH AVE,40.845223,-73.938303,1001320,0247221,112
06F228,"449 W 206TH ST, MANHATTAN, NY 10034",manhattan,10034,449,W 206TH ST,40.863409,-73.918467,1006802,0253851,112
06F234,"585 W 204TH ST, MANHATTAN, NY 10034",manhattan,10034,585,W 204TH ST,40.864649,-73.921582,1005940,0254302,112
06F241,"545 W 164TH ST, MANHATTAN, NY 10032",manhattan,10032,545,W 164TH ST,40.837926,-73.940482,1000719,0244562,112
06F246,"121 SHERMAN AVE, MANHATTAN, NY 10034",manhattan,10034,121,SHERMAN AVE,40.864085,-73.924602,1005105,0254096,112
06F248,"681 W 193RD ST, MANHATTAN, NY 10040",manhattan,10040,681,W 193RD ST,40.858114,-73.931289,1003257,0251919,112
06F249,"61 ELLWOOD STREET, MANHATTAN, NY 10040",manhattan,10040,61,ELLWOOD STREET,40.860531,-73.928597,1004001,0252800,112
06F276,"521 W 161ST ST, MANHATTAN, NY 10032",manhattan,10032,521,W 161ST ST,40.835706,-73.941012,1000573,0243753,112
06F280,"2-16 MAGAW PL, MANHATTAN, NY 10033",manhattan,10033,2-16,MAGAW PL,40.85083,-73.937283,1001601,0249264,112
06F282,"371 WADSWORTH AVE, MANHATTAN, NY 10040",manhattan,10040,371,WADSWORTH AVE,40.856409,-73.930069,1003595,0251298,112
06F283,"523 W 143RD ST, MANHATTAN, NY 10031",manhattan,10031,523,W 143RD ST,40.82463,-73.95017,0998041,0239716,109
06F293,"4966 BROADWAY, MANHATTAN, NY 10034",manhattan,10034,4966,BROADWAY,40.867991,-73.92015,1006335,0255520,112
06F307,"571 W 139TH ST, MANHATTAN, NY 10031",manhattan,10031,571,W 139TH ST,40.822389,-73.952589,0997372,0238899,109
06F317,"436 W 204TH ST, MANHATTAN, NY 10034",manhattan,10034,436,W 204TH ST,40.862067,-73.919189,1006603,0253362,112
06F319,"545 W 164TH ST, MANHATTAN, NY 10032",manhattan,10032,545,W 164TH ST,40.837926,-73.940482,1000719,0244562,112
06F338,"432 W 204TH ST, MANHATTAN, NY 10034",manhattan,10034,432,W 204TH ST,40.862045,-73.919138,1006617,0253354,112
06F351,"643 W 171ST ST, MANHATTAN, NY 10032",manhattan,10032,643,W 171ST ST,40.843536,-73.939903,1000878,0246606,112
06F383,"260 FORT WASHINGTON AVE, MANHATTAN, NY 10032",manhattan,10032,260,FORT WASHINGTON AVE,40.843858,-73.941283,1000496,0246723,112
06F384,"71 VERMILYEA AVE, MANHATTAN, NY 10034",manhattan,10034,71,VERMILYEA AVE,40.865682,-73.923501,1005409,0254678,112
06F400,"556 W 180TH ST, MANHATTAN, NY 10033",manhattan,10033,556,W 180TH ST,40.848278,-73.933436,1002666,0248335,112
06F429,"381 EDGECOMBE AVE, MANHATTAN, NY 10031",manhattan,10031,381,EDGECOMBE AVE,40.828062,-73.940646,1000676,0240968,109
06F435,"9 THAYER ST, MANHATTAN, NY 10040",manhattan,10040,9,THAYER ST,40.86175,-73.925967,1004728,0253245,112
06F456,"820 W 180TH ST, MANHATTAN, NY 10033",manhattan,10033,820,W 180TH ST,40.850217,-73.939817,1000900,0249040,112
06F457,"570 W 190TH ST, MANHATTAN, NY 10040",manhattan,10040,570,W 190TH ST,40.854621,-73.928987,1003895,0250647,112
06F468,"111 WADSWORTH AVE, MANHATTAN, NY 10033",manhattan,10033,111,WADSWORTH AVE,40.848209,-73.936139,1001918,0248309,112
06F472,"98 THAYER ST, MANHATTAN, NY 10040",manhattan,10040,98,THAYER ST,40.864554,-73.927783,1004225,0254266,112
06F476,"4500 BROADWAY, MANHATTAN, NY 10040",manhattan,10040,4500,BROADWAY,40.858032,-73.931929,1003080,0251889,112
06F477,"511 W 179TH ST, MANHATTAN, NY 10033",manhattan,10033,511,W 179TH ST,40.847081,-73.93249,1002928,0247899,112
06F488,"573 W 192ND ST, MANHATTAN, NY 10040",manhattan,10040,573,W 192ND ST,40.855991,-73.928244,1004100,0251146,112
06F498,"701 W 176TH ST, MANHATTAN, NY 10033",manhattan,10033,701,W 176TH ST,40.846964,-73.938461,1001276,0247855,112
